Component_Name,Division,Function_Config,Input_Config,Design_Config
CP_sensor_D1,1,"HS;ICS, CISO, RISO, sensor",,CP_design1
CP_sensor_D2,2,"HS;ICS, CISO, RISO, sensor",,CP_design1
CP_sensor_D3,3,"HS;ICS, CISO, RISO, sensor",,CP_design1
IO_unit_D1,1,"HS;ICS, CISO, RISO, IO unit",CP_sensor_D1,IO_design1
IO_unit_D2,2,"HS;ICS, CISO, RISO, IO unit",CP_sensor_D2,IO_design1
IO_unit_D3,3,"HS;ICS, CISO, RISO, IO unit",CP_sensor_D3,IO_design1
STU_D1_HS,1,HS;sensor trip,IO_unit_D1,STU_design_HS
STU_D2_HS,2,HS;sensor trip,IO_unit_D2,STU_design_HS
STU_D3_HS,3,HS;sensor trip,IO_unit_D3,STU_design_HS
OV_D1_HS,1,HS;voter,STU_D1_HS;STU_D2_HS;STU_D3_HS,OV_design_HS
OV_D2_HS,2,HS;voter,STU_D1_HS;STU_D2_HS;STU_D3_HS,OV_design_HS
OV_D3_HS,3,HS;voter,STU_D1_HS;STU_D2_HS;STU_D3_HS,OV_design_HS

Component_Name,Division,Function_Config,Input_Config,Design_Config
STU_D1_ICS,1,ICS;sensor trip,IO_unit_D1,STU_design_ICS
STU_D2_ICS,2,ICS;sensor trip,IO_unit_D2,STU_design_ICS
STU_D3_ICS,3,ICS;sensor trip,IO_unit_D3,STU_design_ICS
OV_D1_ICS,1,ICS;voter,STU_D1_ICS;STU_D2_ICS;STU_D3_ICS,OV_design_ICS
OV_D2_ICS,2,ICS;voter,STU_D1_ICS;STU_D2_ICS;STU_D3_ICS,OV_design_ICS
OV_D3_ICS,3,ICS;voter,STU_D1_ICS;STU_D2_ICS;STU_D3_ICS,OV_design_ICS

Component_Name,Division,Function_Config,Input_Config,Design_Config
STU_D1_CISO,1,CISO;sensor trip,IO_unit_D1,STU_design_CISO
STU_D2_CISO,2,CISO;sensor trip,IO_unit_D2,STU_design_CISO
STU_D3_CISO,3,CISO;sensor trip,IO_unit_D3,STU_design_CISO
OV_D1_CISO,1,CISO;voter,STU_D1_CISO;STU_D2_CISO;STU_D3_CISO,OV_design_CISO
OV_D2_CISO,2,CISO;voter,STU_D1_CISO;STU_D2_CISO;STU_D3_CISO,OV_design_CISO
OV_D3_CISO,3,CISO;voter,STU_D1_CISO;STU_D2_CISO;STU_D3_CISO,OV_design_CISO

Component_Name,Division,Function_Config,Input_Config,Design_Config
STU_D1_RISO,1,RISO;sensor trip,IO_unit_D1,STU_design_RISO
STU_D2_RISO,2,RISO;sensor trip,IO_unit_D2,STU_design_RISO
STU_D3_RISO,3,RISO;sensor trip,IO_unit_D3,STU_design_RISO
OV_D1_RISO,1,RISO;voter,STU_D1_RISO;STU_D2_RISO;STU_D3_RISO,OV_design_RISO
OV_D2_RISO,2,RISO;voter,STU_D1_RISO;STU_D2_RISO;STU_D3_RISO,OV_design_RISO
OV_D3_RISO,3,RISO;voter,STU_D1_RISO;STU_D2_RISO;STU_D3_RISO,OV_design_RISO

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
CP_sensor_D1,1,"HS;ICS, CISO, RISO, sensor",,CP_design1,Function;Design
CP_sensor_D2,2,"HS;ICS, CISO, RISO, sensor",,CP_design1,Function;Design
CP_sensor_D3,3,"HS;ICS, CISO, RISO, sensor",,CP_design1,Function;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
IO_unit_D1,1,"HS;ICS, CISO, RISO, IO unit",CP_sensor_D1,IO_design1,Function;Design
IO_unit_D2,2,"HS;ICS, CISO, RISO, IO unit",CP_sensor_D2,IO_design1,Function;Design
IO_unit_D3,3,"HS;ICS, CISO, RISO, IO unit",CP_sensor_D3,IO_design1,Function;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config
STU_D1_HS,1,HS;sensor trip,IO_unit_D1,STU_design_HS
STU_D2_HS,2,HS;sensor trip,IO_unit_D2,STU_design_HS
STU_D3_HS,3,HS;sensor trip,IO_unit_D3,STU_design_HS
STU_D1_ICS,1,ICS;sensor trip,IO_unit_D1,STU_design_ICS
STU_D2_ICS,2,ICS;sensor trip,IO_unit_D2,STU_design_ICS
STU_D3_ICS,3,ICS;sensor trip,IO_unit_D3,STU_design_ICS
STU_D1_CISO,1,CISO;sensor trip,IO_unit_D1,STU_design_CISO
STU_D2_CISO,2,CISO;sensor trip,IO_unit_D2,STU_design_CISO
STU_D3_CISO,3,CISO;sensor trip,IO_unit_D3,STU_design_CISO
STU_D1_RISO,1,RISO;sensor trip,IO_unit_D1,STU_design_RISO
STU_D2_RISO,2,RISO;sensor trip,IO_unit_D2,STU_design_RISO
STU_D3_RISO,3,RISO;sensor trip,IO_unit_D3,STU_design_RISO

Component_Name,Division,Function_Config,Input_Config,Design_Config
OV_D1_HS,1,HS;voter,STU_D1_HS;STU_D2_HS;STU_D3_HS,OV_design_HS
OV_D2_HS,2,HS;voter,STU_D1_HS;STU_D2_HS;STU_D3_HS,OV_design_HS
OV_D3_HS,3,HS;voter,STU_D1_HS;STU_D2_HS;STU_D3_HS,OV_design_HS
OV_D1_ICS,1,ICS;voter,STU_D1_ICS;STU_D2_ICS;STU_D3_ICS,OV_design_ICS
OV_D2_ICS,2,ICS;voter,STU_D1_ICS;STU_D2_ICS;STU_D3_ICS,OV_design_ICS
OV_D3_ICS,3,ICS;voter,STU_D1_ICS;STU_D2_ICS;STU_D3_ICS,OV_design_ICS
OV_D1_CISO,1,CISO;voter,STU_D1_CISO;STU_D2_CISO;STU_D3_CISO,OV_design_CISO
OV_D2_CISO,2,CISO;voter,STU_D1_CISO;STU_D2_CISO;STU_D3_CISO,OV_design_CISO
OV_D3_CISO,3,CISO;voter,STU_D1_CISO;STU_D2_CISO;STU_D3_CISO,OV_design_CISO
OV_D1_RISO,1,RISO;voter,STU_D1_RISO;STU_D2_RISO;STU_D3_RISO,OV_design_RISO
OV_D2_RISO,2,RISO;voter,STU_D1_RISO;STU_D2_RISO;STU_D3_RISO,OV_design_RISO
OV_D3_RISO,3,RISO;voter,STU_D1_RISO;STU_D2_RISO;STU_D3_RISO,OV_design_RISO

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
STU_D1_HS,1,HS;sensor trip,IO_unit_D1,STU_design_HS,Function;Design
STU_D2_HS,2,HS;sensor trip,IO_unit_D2,STU_design_HS,Function;Design
STU_D3_HS,3,HS;sensor trip,IO_unit_D3,STU_design_HS,Function;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
STU_D1_ICS,1,ICS;sensor trip,IO_unit_D1,STU_design_ICS,Function;Design
STU_D2_ICS,2,ICS;sensor trip,IO_unit_D2,STU_design_ICS,Function;Design
STU_D3_ICS,3,ICS;sensor trip,IO_unit_D3,STU_design_ICS,Function;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
STU_D1_CISO,1,CISO;sensor trip,IO_unit_D1,STU_design_CISO,Function;Design
STU_D2_CISO,2,CISO;sensor trip,IO_unit_D2,STU_design_CISO,Function;Design
STU_D3_CISO,3,CISO;sensor trip,IO_unit_D3,STU_design_CISO,Function;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
STU_D1_RISO,1,RISO;sensor trip,IO_unit_D1,STU_design_RISO,Function;Design
STU_D2_RISO,2,RISO;sensor trip,IO_unit_D2,STU_design_RISO,Function;Design
STU_D3_RISO,3,RISO;sensor trip,IO_unit_D3,STU_design_RISO,Function;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
OV_D1_HS,1,HS;voter,STU_D1_HS;STU_D2_HS;STU_D3_HS,OV_design_HS,Function;Input;Design
OV_D2_HS,2,HS;voter,STU_D1_HS;STU_D2_HS;STU_D3_HS,OV_design_HS,Function;Input;Design
OV_D3_HS,3,HS;voter,STU_D1_HS;STU_D2_HS;STU_D3_HS,OV_design_HS,Function;Input;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
OV_D1_ICS,1,ICS;voter,STU_D1_ICS;STU_D2_ICS;STU_D3_ICS,OV_design_ICS,Function;Input;Design
OV_D2_ICS,2,ICS;voter,STU_D1_ICS;STU_D2_ICS;STU_D3_ICS,OV_design_ICS,Function;Input;Design
OV_D3_ICS,3,ICS;voter,STU_D1_ICS;STU_D2_ICS;STU_D3_ICS,OV_design_ICS,Function;Input;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
OV_D1_CISO,1,CISO;voter,STU_D1_CISO;STU_D2_CISO;STU_D3_CISO,OV_design_CISO,Function;Input;Design
OV_D2_CISO,2,CISO;voter,STU_D1_CISO;STU_D2_CISO;STU_D3_CISO,OV_design_CISO,Function;Input;Design
OV_D3_CISO,3,CISO;voter,STU_D1_CISO;STU_D2_CISO;STU_D3_CISO,OV_design_CISO,Function;Input;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
OV_D1_RISO,1,RISO;voter,STU_D1_RISO;STU_D2_RISO;STU_D3_RISO,OV_design_RISO,Function;Input;Design
OV_D2_RISO,2,RISO;voter,STU_D1_RISO;STU_D2_RISO;STU_D3_RISO,OV_design_RISO,Function;Input;Design
OV_D3_RISO,3,RISO;voter,STU_D1_RISO;STU_D2_RISO;STU_D3_RISO,OV_design_RISO,Function;Input;Design

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
STU_D1_HS,1,HS;sensor trip,IO_unit_D1,STU_design_HS,Input
STU_D1_ICS,1,ICS;sensor trip,IO_unit_D1,STU_design_ICS,Input
STU_D1_CISO,1,CISO;sensor trip,IO_unit_D1,STU_design_CISO,Input
STU_D1_RISO,1,RISO;sensor trip,IO_unit_D1,STU_design_RISO,Input

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
STU_D2_HS,2,HS;sensor trip,IO_unit_D2,STU_design_HS,Input
STU_D2_ICS,2,ICS;sensor trip,IO_unit_D2,STU_design_ICS,Input
STU_D2_CISO,2,CISO;sensor trip,IO_unit_D2,STU_design_CISO,Input
STU_D2_RISO,2,RISO;sensor trip,IO_unit_D2,STU_design_RISO,Input

Component_Name,Division,Function_Config,Input_Config,Design_Config,Coupling_Factor
STU_D3_HS,3,HS;sensor trip,IO_unit_D3,STU_design_HS,Input
STU_D3_ICS,3,ICS;sensor trip,IO_unit_D3,STU_design_ICS,Input
STU_D3_CISO,3,CISO;sensor trip,IO_unit_D3,STU_design_CISO,Input
STU_D3_RISO,3,RISO;sensor trip,IO_unit_D3,STU_design_RISO,Input

